game_id,date,season,market_home_prob,neutral
290662460.0,2009-03-07,2009,0.5325,1
290660156.0,2009-03-07,2009,0.5882,1
290662166.0,2009-03-07,2009,0.9172,1
290662515.0,2009-03-07,2009,0.5882,0
290672309.0,2009-03-08,2009,0.5882,0
290672711.0,2009-03-08,2009,0.6429,0
290672050.0,2009-03-08,2009,0.7328,0
290670189.0,2009-03-08,2009,0.6115,0
290670052.0,2009-03-08,2009,0.7174,0
290672084.0,2009-03-08,2009,0.5882,0
290670154.0,2009-03-08,2009,0.6473,0
290670098.0,2009-03-08,2009,0.8065,1
290672460.0,2009-03-08,2009,0.4118,1
290672244.0,2009-03-08,2009,0.8065,1
290670127.0,2009-03-08,2009,0.6792,0
290680275.0,2009-03-08,2009,0.9393,0
290680098.0,2009-03-09,2009,0.6366,1
290692132.0,2009-03-10,2009,0.7901,1
290692117.0,2009-03-10,2009,0.604,1
290692711.0,2009-03-10,2009,0.3761,1
290692006.0,2009-03-10,2009,0.8677,1
290692502.0,2009-03-10,2009,0.6742,1
290702507.0,2009-03-11,2009,0.825,1
290700269.0,2009-03-11,2009,0.759,1
290702325.0,2009-03-11,2009,0.5963,1
290700197.0,2009-03-11,2009,0.84,1
290700276.0,2009-03-11,2009,0.7241,1
290702655.0,2009-03-11,2009,0.5882,1
290700036.0,2009-03-11,2009,0.562,1
290710097.0,2009-03-12,2009,0.8465,1
290710222.0,2009-03-12,2009,0.5526,1
290710228.0,2009-03-12,2009,0.7784,1
290712050.0,2009-03-12,2009,0.4573,1
290712084.0,2009-03-12,2009,0.4675,1
290710189.0,2009-03-12,2009,0.5152,1
290710344.0,2009-03-12,2009,0.7966,1
290710202.0,2009-03-12,2009,0.8579,1
290710235.0,2009-03-12,2009,0.9785,0
290710252.0,2009-03-12,2009,0.9352,1
290710068.0,2009-03-12,2009,0.5152,1
290710328.0,2009-03-12,2009,0.8496,1
290720275.0,2009-03-13,2009,0.5963,1
290720052.0,2009-03-13,2009,0.6742,1
290722579.0,2009-03-13,2009,0.5711,1
290720202.0,2009-03-13,2009,0.4513,1
290720097.0,2009-03-13,2009,0.6429,1
290722050.0,2009-03-13,2009,0.2479,1
290722440.0,2009-03-13,2009,0.825,0
290730235.0,2009-03-14,2009,0.9151,0
290730127.0,2009-03-14,2009,0.7697,1
290730218.0,2009-03-14,2009,0.6581,1
290732415.0,2009-03-14,2009,0.825,1
290740150.0,2009-03-15,2009,0.7107,1
